run_date,run_timestamp,country,state,geo_scope,category,site_or_source,source_tier,item_key,product_name_raw,pack_size,pack_unit,price_ngn,unit_price_ngn,n_reports,url_or_ref,scrape_status,spec_json,channel,transaction_basis,sku
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Ankara Detergent Powder 800 g,0.8,kg,3995,4993.75,,https://www.supermart.ng/products/ariel-ankara-detergent-powder-800-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Automatic Washing Powder 400 g,0.4,kg,565,1412.5,,https://www.supermart.ng/products/ariel-automatic-washing-powder-400-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Floral Fresh Washing Liquid Detergent 63 Washes 1953 ml,1953ml,l,70795,,,https://www.supermart.ng/products/ariel-floral-fresh-washing-liquid-detergent-63-washes-1953-ml,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Gel Colours x24,,,365,,,https://www.supermart.ng/products/ariel-gel-colours-x24,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Gel Original x24,,,365,,,https://www.supermart.ng/products/ariel-gel-original-x24,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Laundry Cleanser Ultra Concentrated 1 L,1l,l,9705,,,https://www.supermart.ng/products/ariel-laundry-cleanser-ultra-concentrated-1-l,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Laundry Detergent Gel 1254 ml 38 Washes,1254ml,l,50310,,,https://www.supermart.ng/products/ariel-laundry-detergent-gel-1254-ml-38-washes,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Liquid Detergent Febreze 1.6 L,1.6l,l,365,,,https://www.supermart.ng/products/ariel-liquid-detergent-febreze-16-l,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Liquid Detergent Sensitive 1.6 L,1.6l,l,365,,,https://www.supermart.ng/products/ariel-liquid-detergent-sensitive-16-l,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Machine Expert Detergent Powder Colour & Style 1.8 kg,1.8,kg,8550,4750,,https://www.supermart.ng/products/ariel-machine-expert-detergent-powder-colour-style-18-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Machine Expert Detergent Powder Colour & Style 900 g,0.9,kg,3985,4427.78,,https://www.supermart.ng/products/ariel-machine-expert-detergent-powder-colour-style-900-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Machine Expert Detergent Powder Ultimate Clean 1.8 kg,1.8,kg,8550,4750,,https://www.supermart.ng/products/ariel-machine-expert-detergent-powder-ultimate-clean-18-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Machine Expert Detergent Powder Ultimate Clean 900 g,0.9,kg,1540,1711.11,,https://www.supermart.ng/products/ariel-machine-expert-detergent-powder-ultimate-clean-900-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Machine Expert Ultimate Clean Detergent Powder 400 g,0.4,kg,1875,4687.5,,https://www.supermart.ng/products/ariel-machine-expert-ultimate-clean-detergent-powder-400-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Multi-Purpose Bar Soap 118 g,0.118,kg,110,932.2,,https://www.supermart.ng/products/ariel-multi-purpose-bar-soap-118-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Multi-Purpose Bar Soap 220 g,0.22,kg,200,909.09,,https://www.supermart.ng/products/ariel-multi-purpose-bar-soap-220-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Original Laundry Detergent Powder 400 g,0.4,kg,1705,4262.5,,https://www.supermart.ng/products/ariel-original-laundry-detergent-powder-400-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Original Laundry Detergent Powder 800 g,0.8,kg,2000,2500,,https://www.supermart.ng/products/ariel-original-laundry-detergent-powder-800-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Original Laundry Detergent Powder 90 g,0.09,kg,365,4055.56,,https://www.supermart.ng/products/ariel-original-laundry-detergent-powder-90-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Original Laundry Detergent Powder 90 g x6,0.54,kg,365,675.93,,https://www.supermart.ng/products/ariel-original-laundry-detergent-powder-90-g-x6,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Original Laundry Washing Liquid 50 Washes 1550 ml,1550ml,l,55435,,,https://www.supermart.ng/products/ariel-original-laundry-washing-liquid-50-washes-1550-ml,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Original Washing Gel 26 Washes 858 ml,858ml,l,36470,,,https://www.supermart.ng/products/ariel-original-washing-gel-26-washes-858-ml,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Original Washing Liquid Detergent 63 Washes 1953 ml,1953ml,l,68000,,,https://www.supermart.ng/products/ariel-original-washing-liquid-detergent-63-washes-1953-ml,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Original Washing Powder 50 Washes 2750 g,2.75,kg,80405,29238.18,,https://www.supermart.ng/products/ariel-original-washing-powder-50-washes-2750-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Platinum Washing Liquid Pods With Lenor 29 Washes 565.5 g,0.5655,kg,38415,67931.03,,https://www.supermart.ng/products/ariel-platinum-washing-liquid-pods-with-lenor-29-washes-565-5-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Ariel Stain Remover Ultra Oxi 500 ml,500ml,l,3275,,,https://www.supermart.ng/products/ariel-stain-remover-ultra-oxi-500-ml,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Arike Ofada Rice 1 kg,1,kg,4030,4030,,https://www.supermart.ng/products/arike-ofada-rice-1-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Arike Ofada Rice 5 kg,5,kg,19000,3800,,https://www.supermart.ng/products/arike-ofada-rice-5-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,poundo_yam,Arosa Cocoyam Flour Soup Thickener 150 g,0.15,kg,430,2866.67,,https://www.supermart.ng/products/arosa-cocoyam-flour-soup-thickener-150-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Artisan Butchery Chicken - Shredded 500 g,0.5,kg,1690,3380,,https://www.supermart.ng/products/artisan-butchery-chicken-shredded-500-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Artisan Butchery Chicken Breast - Boneless 500 g,0.5,kg,1825,3650,,https://www.supermart.ng/products/artisan-butchery-chicken-breast-boneless-500-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Artisan Butchery Chicken Cocktail Sausage 350 g,0.35,kg,4215,12042.86,,https://www.supermart.ng/products/artisan-butchery-chicken-cocktail-sausage-350-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Artisan Butchery Chicken Sausages 350 g x6,2.1,kg,3190,1519.05,,https://www.supermart.ng/products/artisan-butchery-chicken-sausages-350-g-x6,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Artisan Butchery Classic Chicken Sausage 350 g x5,1.75,kg,4265,2437.14,,https://www.supermart.ng/products/artisan-butchery-classic-chicken-sausage-350-g-x5,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Artisan Chicken Nuggets 360 g,0.36,kg,2590,7194.44,,https://www.supermart.ng/products/artisan-chicken-nuggets-360-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,spaghetti,ASDA Pasta Shapes 500 g,0.5,kg,1780,3560,,https://www.supermart.ng/products/asda-pasta-shapes-500-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,sugar,Ashland Fragranced Diffuser Sugar Cookie 147.8 ml,147.8ml,l,365,,,https://www.supermart.ng/products/ashland-fragranced-diffuser-sugar-cookie-1478-ml,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,sugar,Ashland Sugar Cookie Fragranced Diffuser 147.8 ml,147.8ml,l,2690,,,https://www.supermart.ng/products/ashland-sugar-cookie-fragranced-diffuser-1478-ml,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,bread,Asmak Calamari Rings Breaded 240 g,240g,kg,4590,,,https://www.supermart.ng/products/asmak-calamari-rings-breaded-240-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,bread,Asmak Fish Fingers Breaded 240 g,240g,kg,1605,,,https://www.supermart.ng/products/asmak-fish-fingers-breaded-240-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Atlas Price Label Roll For C20/100E/1010,,,2300,,,https://www.supermart.ng/products/atlas-price-label-roll-for-c20100e1010,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,onions,Aunt Bessie's Yorkshire Pudding Mix With Sage & Onion 120 g,0.12,kg,9725,81041.67,,https://www.supermart.ng/products/aunt-bessies-yorkshire-pudding-mix-with-sage-onion-120-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,semovita,Auntie B Semolina 1 kg,1,kg,1780,1780,,https://www.supermart.ng/products/auntie-b-semolina-1-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,spaghetti,Auntie B Spaghetti 500 g,0.5,kg,1245,2490,,https://www.supermart.ng/products/auntie-b-spaghetti-500-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,spaghetti,Auntie B Spaghetti Slim 500 g,0.5,kg,1245,2490,,https://www.supermart.ng/products/auntie-b-spaghetti-slim-500-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,oats,Aveeno Stress Relief Foaming Bath With Oatmeal 295 ml,295ml,l,2765,,,https://www.supermart.ng/products/aveeno-stress-relief-foaming-bath-with-oatmeal-295-ml,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,milk_powder,Avent Milk Powder Dispenser Bowl 6 Months+,,,1700,,,https://www.supermart.ng/products/avent-milk-powder-dispenser-bowl-6-months,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,sanitary_pad,Aya Comfy Sanitary Pads Extra Thin Medium 320 mm x10,10,piece,1930,193,,https://www.supermart.ng/products/aya-comfy-sanitary-pads-extra-thin-medium-320-mm-x10,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,sanitary_pad,Aya Comfy Sanitary Pads No Double Ups Large 400 mm x7,7,piece,1990,284.29,,https://www.supermart.ng/products/aya-comfy-sanitary-pads-no-double-ups-large-400-mm-x7,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Ayoola Foods Beans Flour 900 g,0.9,kg,11990,13322.22,,https://www.supermart.ng/products/ayoola-foods-beans-flour-900-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Ayoola Foods Brown Beans 1.8 kg,1.8,kg,2045,1136.11,,https://www.supermart.ng/products/ayoola-foods-brown-beans-18-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,beans_brown,Ayoola Foods Brown Beans 900 g,0.9,kg,1050,1166.67,,https://www.supermart.ng/products/ayoola-foods-brown-beans-900-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,poundo_yam,Ayoola Foods Poundo Yam Flour 1.8 kg,1.8,kg,8315,4619.44,,https://www.supermart.ng/products/ayoola-foods-poundo-yam-flour-18-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,poundo_yam,Ayoola Foods Poundo Yam Flour 4.5 kg,4.5,kg,20965,4658.89,,https://www.supermart.ng/products/ayoola-foods-poundo-yam-flour-45-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,poundo_yam,Ayoola Foods Poundo Yam Flour 900 g,0.9,kg,4210,4677.78,,https://www.supermart.ng/products/ayoola-foods-poundo-yam-flour-900-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Ayoola Foods Rice Flour 1.8 kg,1.8,kg,7045,3913.89,,https://www.supermart.ng/products/ayoola-foods-rice-flour-18-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Ayoola Foods Rice Flour 900 g,0.9,kg,3525,3916.67,,https://www.supermart.ng/products/ayoola-foods-rice-flour-900-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,poundo_yam,Ayoola Foods Yam Flour 1.8 kg (Elubo),1.8,kg,2140,1188.89,,https://www.supermart.ng/products/ayoola-foods-yam-flour-18-kg-elubo,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,poundo_yam,Ayoola Foods Yam Flour 900 g (Elubo),0.9,kg,990,1100,,https://www.supermart.ng/products/ayoola-foods-yam-flour-900-g-elubo,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,bread,B & G Bread & Butter With Whole Spices Chips 473 ml,473ml,l,1790,,,https://www.supermart.ng/products/b-g-bread-butter-with-whole-spices-chips-473-ml,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,soap_bar,B29 Bar Soap 150 g,150g,kg,150,,,https://www.supermart.ng/products/b29-bar-soap-150-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,diapers,Baby Cici Soft & Gentle Diapers Size 2 Mini 3-6 kg x10,6kg x10,kg,645,,,https://www.supermart.ng/products/baby-cici-soft-gentle-diapers-size-2-mini-3-6-kg-x10,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,diapers,Baby Cici Soft & Gentle Diapers Size 2 Mini 3-6 kg x50,6kg x50,kg,3045,,,https://www.supermart.ng/products/baby-cici-soft-gentle-diapers-size-2-mini-3-6-kg-x50,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,diapers,Baby Cici Soft & Gentle Diapers Size 3 Midi 4-9 kg x46,9kg x46,kg,3045,,,https://www.supermart.ng/products/baby-cici-soft-gentle-diapers-size-3-midi-4-9-kg-x46,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,diapers,Baby Cici Soft & Gentle Diapers Size 3 Midi 4-9 kg x9,9kg x9,kg,645,,,https://www.supermart.ng/products/baby-cici-soft-gentle-diapers-size-3-midi-4-9-kg-x9,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,diapers,Baby Cici Soft & Gentle Diapers Size 4 Maxi 7-18 kg x42,18kg x42,kg,3045,,,https://www.supermart.ng/products/baby-cici-soft-gentle-diapers-size-4-maxi-7-18-kg-x42,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,diapers,Baby Cici Soft & Gentle Diapers Size 4 Maxi 7-18 kg x8,18kg x8,kg,645,,,https://www.supermart.ng/products/baby-cici-soft-gentle-diapers-size-4-maxi-7-18-kg-x8,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Badia Fried Rice Seasoning 170.1 g,0.1701,kg,6790,39917.7,,https://www.supermart.ng/products/badia-fried-rice-seasoning-170-1-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Badia Jollof Rice Seasoning 163 g,0.163,kg,7065,43343.56,,https://www.supermart.ng/products/badia-jollof-rice-seasoning-163-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Badshah Superior Aged Basmati Rice 5 kg,5,kg,123555,24711,,https://www.supermart.ng/products/badshah-superior-aged-basmati-rice-5-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,salt,Bake Rolz Wheat Snacks Salt 31 g,0.031,kg,65,2096.77,,https://www.supermart.ng/products/bake-rolz-wheat-snacks-salt-31-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,bread,Bakemate Cookies Shortbread 150 g,150g,kg,950,,,https://www.supermart.ng/products/bakemate-cookies-shortbread-150-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,rice,Baker's Choice Ground Rice 1 kg,1,kg,1170,1170,,https://www.supermart.ng/products/bakers-choice-ground-rice-1-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,sugar,BakerDream Instant Dry Yeast Low Sugar 500 g,0.5,kg,365,730,,https://www.supermart.ng/products/bakerdream-instant-dry-yeast-low-sugar-500-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,sugar,BakerDream Instant Dry Yeast Sugar Tolerant 500 g,0.5,kg,930,1860,,https://www.supermart.ng/products/bakerdream-instant-dry-yeast-sugar-tolerant-500-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,sugar,Bakers Choice Soft Brown Sugar 500 g,0.5,kg,525,1050,,https://www.supermart.ng/products/bakers-choice-soft-brown-sugar-500-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Bakers Complete Chicken & Country Vegetables 1.35 kg,1.35,kg,2720,2014.81,,https://www.supermart.ng/products/bakers-complete-chicken-country-vegetables-135-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,chicken_frozen,Bakers Complete Weight Control Chicken & Country Vegetables 1 kg,1,kg,365,365,,https://www.supermart.ng/products/bakers-complete-weight-control-chicken-country-vegetables-1-kg,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,diapers,Balmex Diaper Rash Cream 113 g,113g,kg,4000,,,https://www.supermart.ng/products/balmex-diaper-rash-cream-113-g,ok_no_unit,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,detergent,Banjo Total Care Detergent Powder 180 g,0.18,kg,95,527.78,,https://www.supermart.ng/products/banjo-total-care-detergent-powder-180-g,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,toilet_roll,Banrut Rolls Jumbo Luxury Toilet Tissue 2 Ply 1 Roll,1,piece,280,280,,https://www.supermart.ng/products/banrut-rolls-jumbo-luxury-toilet-tissue-2-ply-1-roll,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,toilet_roll,Banrut Rolls Luxury Toilet Tissue 2 Ply 12 Rolls,1,piece,1320,1320,,https://www.supermart.ng/products/banrut-rolls-luxury-toilet-tissue-2-ply-12-rolls,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,toilet_roll,Banrut Rolls Luxury Toilet Tissue 2 Ply 2 Rolls x6,6,piece,1140,190,,https://www.supermart.ng/products/banrut-rolls-luxury-toilet-tissue-2-ply-2-rolls-x6,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,toilet_roll,Banrut Rolls Prince Luxury Toilet Tissue 2 Ply 1 Roll,1,piece,260,260,,https://www.supermart.ng/products/banrut-rolls-prince-luxury-toilet-tissue-2-ply-1-roll,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,toilet_roll,Banrut Rolls Prince Luxury Toilet Tissue 2 Ply 12 Rolls,1,piece,4450,4450,,https://www.supermart.ng/products/banrut-rolls-prince-luxury-toilet-tissue-2-ply-12-rolls,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,toilet_roll,Banrut Rolls Prince Luxury Toilet Tissue 2 Ply 2 Rolls,1,piece,650,650,,https://www.supermart.ng/products/banrut-rolls-prince-luxury-toilet-tissue-2-ply-2-rolls,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,toilet_roll,Banrut Rolls Prince Luxury Toilet Tissue 2 Ply 2 Rolls x6,6,piece,1140,190,,https://www.supermart.ng/products/banrut-rolls-prince-luxury-toilet-tissue-2-ply-2-rolls-x6,ok,,,,
Fri Sep 25 2026 00:00:00 GMT+0100 (West Africa Time),2026-09-25T06:27:53+01:00,NG,LA,city_online,food,supermart,A,toilet_roll,Banrut Rolls Prince Luxury Toilet Tissue 2 Ply 4 Rolls,1,piece,375,375,,https://www.supermart.ng/products/banrut-rolls-prince-luxury-toilet-tissue-2-ply-4-rolls,ok,,,,
